line_num,project_number,word,column_name,content
572,117693076,natural resource management,Long Description,"confronted with changing environments and growing poverty and inequalities, many small-scale farmers from the andes have been forced to adopt innovative livelihood strategies. they have done this by combining practical knowledge, local talent and external assets to manage their natural resources in creative and novel ways - ways that result in increased food and income security, and allow them to escape from poverty. this project will explore ways of stimulating and scaling up the innovations of small-scale farmers. in collaboration with stakeholders, researchers will examine instances of scaled-up innovation in farm production, natural resource management and off-farm income generation and develop policies and programs in consequence. the project will focus initially on peru and be extended to other andean countries, and potentially africa."
572,117693076,resource,Long Description,"confronted with changing environments and growing poverty and inequalities, many small-scale farmers from the andes have been forced to adopt innovative livelihood strategies. they have done this by combining practical knowledge, local talent and external assets to manage their natural resources in creative and novel ways - ways that result in increased food and income security, and allow them to escape from poverty. this project will explore ways of stimulating and scaling up the innovations of small-scale farmers. in collaboration with stakeholders, researchers will examine instances of scaled-up innovation in farm production, natural resource management and off-farm income generation and develop policies and programs in consequence. the project will focus initially on peru and be extended to other andean countries, and potentially africa."
572,117693076,andes,Long Description,"confronted with changing environments and growing poverty and inequalities, many small-scale farmers from the andes have been forced to adopt innovative livelihood strategies. they have done this by combining practical knowledge, local talent and external assets to manage their natural resources in creative and novel ways - ways that result in increased food and income security, and allow them to escape from poverty. this project will explore ways of stimulating and scaling up the innovations of small-scale farmers. in collaboration with stakeholders, researchers will examine instances of scaled-up innovation in farm production, natural resource management and off-farm income generation and develop policies and programs in consequence. the project will focus initially on peru and be extended to other andean countries, and potentially africa."
572,117693076,andean,Long Description,"confronted with changing environments and growing poverty and inequalities, many small-scale farmers from the andes have been forced to adopt innovative livelihood strategies. they have done this by combining practical knowledge, local talent and external assets to manage their natural resources in creative and novel ways - ways that result in increased food and income security, and allow them to escape from poverty. this project will explore ways of stimulating and scaling up the innovations of small-scale farmers. in collaboration with stakeholders, researchers will examine instances of scaled-up innovation in farm production, natural resource management and off-farm income generation and develop policies and programs in consequence. the project will focus initially on peru and be extended to other andean countries, and potentially africa."
573,117693457,natural resource management,Long Description,"confronted with changing environments and growing poverty and inequalities, many small-scale farmers from the andes have been forced to adopt innovative livelihood strategies. they have done this by combining practical knowledge, local talent and external assets to manage their natural resources in creative and novel ways - ways that result in increased food and income security, and allow them to escape from poverty. this project will explore ways of stimulating and scaling up the innovations of small-scale farmers. in collaboration with stakeholders, researchers will examine instances of scaled-up innovation in farm production, natural resource management and off-farm income generation and develop policies and programs in consequence. the project will focus initially on peru and be extended to other andean countries, and potentially africa."
573,117693457,resource,Long Description,"confronted with changing environments and growing poverty and inequalities, many small-scale farmers from the andes have been forced to adopt innovative livelihood strategies. they have done this by combining practical knowledge, local talent and external assets to manage their natural resources in creative and novel ways - ways that result in increased food and income security, and allow them to escape from poverty. this project will explore ways of stimulating and scaling up the innovations of small-scale farmers. in collaboration with stakeholders, researchers will examine instances of scaled-up innovation in farm production, natural resource management and off-farm income generation and develop policies and programs in consequence. the project will focus initially on peru and be extended to other andean countries, and potentially africa."
573,117693457,andes,Long Description,"confronted with changing environments and growing poverty and inequalities, many small-scale farmers from the andes have been forced to adopt innovative livelihood strategies. they have done this by combining practical knowledge, local talent and external assets to manage their natural resources in creative and novel ways - ways that result in increased food and income security, and allow them to escape from poverty. this project will explore ways of stimulating and scaling up the innovations of small-scale farmers. in collaboration with stakeholders, researchers will examine instances of scaled-up innovation in farm production, natural resource management and off-farm income generation and develop policies and programs in consequence. the project will focus initially on peru and be extended to other andean countries, and potentially africa."
573,117693457,andean,Long Description,"confronted with changing environments and growing poverty and inequalities, many small-scale farmers from the andes have been forced to adopt innovative livelihood strategies. they have done this by combining practical knowledge, local talent and external assets to manage their natural resources in creative and novel ways - ways that result in increased food and income security, and allow them to escape from poverty. this project will explore ways of stimulating and scaling up the innovations of small-scale farmers. in collaboration with stakeholders, researchers will examine instances of scaled-up innovation in farm production, natural resource management and off-farm income generation and develop policies and programs in consequence. the project will focus initially on peru and be extended to other andean countries, and potentially africa."
574,117727464,andes,Title,« alternativas ecologicas en los andes» : développement socio-économique et environnemental à san melchor
574,117727464,andes,Short Description,« alternativas ecologicas en los andes» : dÉveloppement socio-Économique et environnemental À san melchor
574,117727464,andes,Long Description,Â« alternativas ecolÃ³gicas en los andes Â» : développement socio-économique et environnemental à san melchor
575,117727540,forest,AidData Purpose Name,forestry policy and administrative management
575,117727540,ant,Title,viviendas saludables : fours écologiques pour une santé améliorée
575,117727540,ant,Short Description,viviendas saludables : fours Écologiques pour une santÉ amÉliorÉe
575,117727540,ant,Long Description,viviendas saludables : fours écologiques pour une santé améliorée
576,117727578,environmental protection,AidData Purpose Name,"general environmental protection, purpose unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
576,117727578,environmental protection,AidData Activity Name(s),"support for vulnerable groups|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
576,117727578,protection,Title,"appui à la promotion de l'économie solidaire, de l'entrrepreneurait juvévile et de la protection de l'environnement en milieu défavorisé à lima"
576,117727578,protection,AidData Purpose Name,"general environmental protection, purpose unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
576,117727578,protection,AidData Activity Name(s),"support for vulnerable groups|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
576,117727578,protection,Short Description,"appui À la promotion de l'Économie solidaire, de l'entrrepreneurait juvÉvile et de la protection de l'environnement en milieu dÉfavorisÉ À lima"
576,117727578,protection,Long Description,"appui à la promotion de l'économie solidaire, de l'entrrepreneurait juvévile et de la protection de l'environnement en milieu défavorisé à lima"
576,117727578,conservation,AidData Purpose Name,"general environmental protection, purpose unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
576,117727578,conservation,AidData Activity Name(s),"support for vulnerable groups|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
577,117732335,environmental protection,AidData Purpose Name,"general environmental protection, purpose unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
577,117732335,environmental protection,AidData Activity Name(s),"support for vulnerable groups|rural development, planning and management|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
577,117732335,protection,AidData Purpose Name,"general environmental protection, purpose unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
577,117732335,protection,AidData Activity Name(s),"support for vulnerable groups|rural development, planning and management|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
577,117732335,reserve,Long Description,enhancing climate change resilience of indigenous communities in peru through the development of reserve management plan incorporating climate change criteria and actions.
577,117732335,resilience,Long Description,enhancing climate change resilience of indigenous communities in peru through the development of reserve management plan incorporating climate change criteria and actions.
577,117732335,conservation,AidData Purpose Name,"general environmental protection, purpose unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
577,117732335,conservation,AidData Activity Name(s),"support for vulnerable groups|rural development, planning and management|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
578,117782127,environmental protection,AidData Activity Name(s),"support for vulnerable groups|strengthening civil society, activity unspecified or does not fit elsewhere in group|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|legal and judicial development, activity unspecified or does not fit elsewhere in group"
578,117782127,protection,AidData Activity Name(s),"support for vulnerable groups|strengthening civil society, activity unspecified or does not fit elsewhere in group|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|legal and judicial development, activity unspecified or does not fit elsewhere in group"
578,117782127,conservation,AidData Activity Name(s),"support for vulnerable groups|strengthening civil society, activity unspecified or does not fit elsewhere in group|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|legal and judicial development, activity unspecified or does not fit elsewhere in group"
578,117782127,amazon,Long Description,"supporting the development of the indigenous umbrella organization aidesep and their work for indigenous rights in the peruvian amazonas, including capacity training, defending land rights, environment and culture."
578,117782127,amazonas,Long Description,"supporting the development of the indigenous umbrella organization aidesep and their work for indigenous rights in the peruvian amazonas, including capacity training, defending land rights, environment and culture."
579,117782166,environmental protection,AidData Activity Name(s),"support to non-governmental organizations and government organizations, activity unspecified or does not fit under any other applicable codes|agricultural development, activity unspecified or does not fit elsewhere in group|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
579,117782166,protection,Title,protection of isolated indians.
579,117782166,protection,AidData Activity Name(s),"support to non-governmental organizations and government organizations, activity unspecified or does not fit under any other applicable codes|agricultural development, activity unspecified or does not fit elsewhere in group|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
579,117782166,protection,Short Description,protection of isolated indians.
579,117782166,protection,Long Description,carry out survey and initiate a pilot project for the protection of isolated indians in the border region between peru and brazil in cooperation with civil society and representative authorities of the two countries.
579,117782166,conservation,AidData Activity Name(s),"support to non-governmental organizations and government organizations, activity unspecified or does not fit under any other applicable codes|agricultural development, activity unspecified or does not fit elsewhere in group|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes"
580,117990972,forest,Title,traceability of timber produced by forest concessions and native communities in madre de dios and ucayali
580,117990972,forest,AidData Purpose Name,forestry policy and administrative management
580,117990972,forest,Short Description,traceability of timber produced by forest concessions and native communities in madre de dios and ucayali
580,117990972,forest,Long Description,"the project will promote the use of timber sourced from forests under sustainable forest management, with the aim of enhancing the transparency of timber marketing and improving forest governance."
580,117990972,forest management,Long Description,"the project will promote the use of timber sourced from forests under sustainable forest management, with the aim of enhancing the transparency of timber marketing and improving forest governance."
580,117990972,forests,Long Description,"the project will promote the use of timber sourced from forests under sustainable forest management, with the aim of enhancing the transparency of timber marketing and improving forest governance."
580,117990972,sustainable forest management,Long Description,"the project will promote the use of timber sourced from forests under sustainable forest management, with the aim of enhancing the transparency of timber marketing and improving forest governance."
580,117990972,native,Title,traceability of timber produced by forest concessions and native communities in madre de dios and ucayali
580,117990972,native,Short Description,traceability of timber produced by forest concessions and native communities in madre de dios and ucayali
581,118054337,bio-diversity,AidData Purpose Name,bio-diversity
581,118054337,protection,Title,national area protection program (pronanp)
581,118054337,protection,Short Description,national area protection program (pronanp)
581,118054337,protection,Long Description,national area protection program (pronanp)
583,118062520,forest,Title,implementation of a communal joinery and promotion of sustainable forestry
583,118062520,forest,AidData Purpose Name,forestry education/training
583,118062520,forest,Short Description,implementation of a communal joinery and promotion of sustainable forestry
583,118062520,forest,Long Description,implementation of a communal joinery and promotion of sustainable forestry
583,118062520,sustainable forestry,Title,implementation of a communal joinery and promotion of sustainable forestry
583,118062520,sustainable forestry,Short Description,implementation of a communal joinery and promotion of sustainable forestry
583,118062520,sustainable forestry,Long Description,implementation of a communal joinery and promotion of sustainable forestry
584,118062752,rainforest,Title,project ////cero deforestación//// to protect rainforest and sustainable improve of living conditions in rural villages in peruvian rainforest area
584,118062752,rainforest,Short Description,project ////cero deforestaciÓn//// to protect rainforest and sustainable improve of living conditions in rural villages in peruvian rainforest area
584,118062752,rainforest,Long Description,project ////cero deforestación//// to protect rainforest and sustainable improve of living conditions in rural villages in peruvian rainforest area
584,118062752,forest,Title,project ////cero deforestación//// to protect rainforest and sustainable improve of living conditions in rural villages in peruvian rainforest area
584,118062752,forest,AidData Purpose Name,forestry development
584,118062752,forest,AidData Activity Name(s),afforestation |natural reserves
584,118062752,forest,Short Description,project ////cero deforestaciÓn//// to protect rainforest and sustainable improve of living conditions in rural villages in peruvian rainforest area
584,118062752,forest,Long Description,project ////cero deforestación//// to protect rainforest and sustainable improve of living conditions in rural villages in peruvian rainforest area
584,118062752,reserve,AidData Activity Name(s),afforestation |natural reserves
585,118064172,environmental protection,Title,"capacity building for environmental protection, climate change adaptation and risk management in urban poor areas of lima"
585,118064172,environmental protection,Short Description,"capacity building for environmental protection, climate change adaptation and risk management in urban poor areas of lima"
585,118064172,environmental protection,Long Description,"capacity building for environmental protection, climate change adaptation and risk management in urban poor areas of lima"
585,118064172,protection,Title,"capacity building for environmental protection, climate change adaptation and risk management in urban poor areas of lima"
585,118064172,protection,Short Description,"capacity building for environmental protection, climate change adaptation and risk management in urban poor areas of lima"
585,118064172,protection,Long Description,"capacity building for environmental protection, climate change adaptation and risk management in urban poor areas of lima"
586,118064333,biodiversity,Title,"strengthening local capacities to maintain biodiversity, peru"
586,118064333,biodiversity,Short Description,"strengthening local capacities to maintain biodiversity, peru"
586,118064333,biodiversity,Long Description,"strengthening local capacities to maintain biodiversity, peru"
586,118064333,bio-diversity,AidData Purpose Name,bio-diversity
587,118064438,bio-diversity,AidData Purpose Name,bio-diversity
587,118064438,forest,Title,ecological coffee production in agroforest system
587,118064438,forest,Short Description,ecological coffee production in agroforest system
587,118064438,forest,Long Description,ecological coffee production in agroforest system
588,118194464,biodiversity,Long Description,"the project’s objective is to further develop the co-management approach for the protection measures in communal reserves in the amazon region of peru and to implement it in selected communal reserves for indigenous communities. therefor there will be interventions in the development of co-management concepts, the protection of biodiversity and forests, sustainable use and knowledge management."
588,118194464,bio-diversity,AidData Purpose Name,bio-diversity
588,118194464,protection,Long Description,"the project’s objective is to further develop the co-management approach for the protection measures in communal reserves in the amazon region of peru and to implement it in selected communal reserves for indigenous communities. therefor there will be interventions in the development of co-management concepts, the protection of biodiversity and forests, sustainable use and knowledge management."
588,118194464,co-management,Title,co-management amazon peru
588,118194464,co-management,Short Description,co-management amazon peru
588,118194464,co-management,Long Description,"the project’s objective is to further develop the co-management approach for the protection measures in communal reserves in the amazon region of peru and to implement it in selected communal reserves for indigenous communities. therefor there will be interventions in the development of co-management concepts, the protection of biodiversity and forests, sustainable use and knowledge management."
588,118194464,forest,Long Description,"the project’s objective is to further develop the co-management approach for the protection measures in communal reserves in the amazon region of peru and to implement it in selected communal reserves for indigenous communities. therefor there will be interventions in the development of co-management concepts, the protection of biodiversity and forests, sustainable use and knowledge management."
588,118194464,reserve,Long Description,"the project’s objective is to further develop the co-management approach for the protection measures in communal reserves in the amazon region of peru and to implement it in selected communal reserves for indigenous communities. therefor there will be interventions in the development of co-management concepts, the protection of biodiversity and forests, sustainable use and knowledge management."
588,118194464,forests,Long Description,"the project’s objective is to further develop the co-management approach for the protection measures in communal reserves in the amazon region of peru and to implement it in selected communal reserves for indigenous communities. therefor there will be interventions in the development of co-management concepts, the protection of biodiversity and forests, sustainable use and knowledge management."
588,118194464,amazon,Title,co-management amazon peru
588,118194464,amazon,Short Description,co-management amazon peru
588,118194464,amazon,Long Description,"the project’s objective is to further develop the co-management approach for the protection measures in communal reserves in the amazon region of peru and to implement it in selected communal reserves for indigenous communities. therefor there will be interventions in the development of co-management concepts, the protection of biodiversity and forests, sustainable use and knowledge management."
589,118376476,biosphere,AidData Activity Name(s),"biosphere protection, activity unspecified or does not fit elsewhere in group|environmental policy, laws, regulations and economic instruments|institution capacity building, environmental protection"
589,118376476,environmental protection,AidData Activity Name(s),"biosphere protection, activity unspecified or does not fit elsewhere in group|environmental policy, laws, regulations and economic instruments|institution capacity building, environmental protection"
589,118376476,protection,AidData Activity Name(s),"biosphere protection, activity unspecified or does not fit elsewhere in group|environmental policy, laws, regulations and economic instruments|institution capacity building, environmental protection"
589,118376476,forest,Title,avid - international forest carbon initiative
589,118376476,forest,Short Description,avid - international forest carbon initiative
589,118376476,forest,Long Description,the international forest carbon initiative (ifci) is an initiative jointly managed by ausaid and the department of climate change and energy efficiency which purpose is to support global efforts to reduce carbon emissions from deforestation. funding of volunteers under ifci is to encompass volunteer placements in developing countries through government and non-government organisations in areas relevant to ifci objectives. the total value of this initiative is $1.3 million during the 2011-12 financial year.
589,118376476,ant,Long Description,the international forest carbon initiative (ifci) is an initiative jointly managed by ausaid and the department of climate change and energy efficiency which purpose is to support global efforts to reduce carbon emissions from deforestation. funding of volunteers under ifci is to encompass volunteer placements in developing countries through government and non-government organisations in areas relevant to ifci objectives. the total value of this initiative is $1.3 million during the 2011-12 financial year.
590,118379772,environmental protection,AidData Activity Name(s),"women in development, activity unspecified or does not fit elsewhere in group|support for vulnerable groups|support to non-governmental organizations and government organizations, activity unspecified or does not fit under any other applicable codes|support to prevent the recruitment of child soldiers|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|food security programs|women's equality organisations and institutions|food aid/food security programmes, activity unspecified"
590,118379772,protection,AidData Activity Name(s),"women in development, activity unspecified or does not fit elsewhere in group|support for vulnerable groups|support to non-governmental organizations and government organizations, activity unspecified or does not fit under any other applicable codes|support to prevent the recruitment of child soldiers|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|food security programs|women's equality organisations and institutions|food aid/food security programmes, activity unspecified"
590,118379772,protection,Long Description,"the ausaid-non-government organisations (ngos) cooperation program (ancp) is a long-running program that subsidises the overseas development activities of accredited australian ngos. through the ancp, ausaid supports accredited australian ngos to implement their own international development programs. this initiative specifically provides funding to 'partnership' ngos. under the partnership agreements, ausaid and the partnership ngos are working more strategically on addressing issues such as child protection, gender, food security and climate change to accelerate the joint efforts of both government and non-government organisations to help reach the millennium development goals. the ancp also aims to enhance ngo effectiveness and accountability through a well-developed accreditation and reporting system, and to promote innovation in the sector through the ancp innovations fund. the total value of the program for all countries is $440 million over 6 years, starting 2009-10."
590,118379772,conservation,AidData Activity Name(s),"women in development, activity unspecified or does not fit elsewhere in group|support for vulnerable groups|support to non-governmental organizations and government organizations, activity unspecified or does not fit under any other applicable codes|support to prevent the recruitment of child soldiers|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|food security programs|women's equality organisations and institutions|food aid/food security programmes, activity unspecified"
591,118462253,bio-diversity,AidData Activity Name(s),"bio-diversity, activity unspecified or does not fit elsewhere in group|forestry sector policy, planning and programs|forestry research, activity unspecified or does not fit elsewhere in group"
591,118462253,forest,AidData Activity Name(s),"bio-diversity, activity unspecified or does not fit elsewhere in group|forestry sector policy, planning and programs|forestry research, activity unspecified or does not fit elsewhere in group"
592,118468225,biosphere,AidData Activity Name(s),"mineral/mining policy and administrative management, activity unspecified or does not fit elsewhere in group|industrial development, activity unspecified or does not fit elsewhere in group|tourism policy and administrative management, activities unspecified or does not fit elsewhere in this group|industry financial services|industrial policy and administrative management, activities unspecified or does not fit elsewhere in group|biosphere protection, activity unspecified or does not fit elsewhere in group|all technological research and development activities"
592,118468225,protection,AidData Activity Name(s),"mineral/mining policy and administrative management, activity unspecified or does not fit elsewhere in group|industrial development, activity unspecified or does not fit elsewhere in group|tourism policy and administrative management, activities unspecified or does not fit elsewhere in this group|industry financial services|industrial policy and administrative management, activities unspecified or does not fit elsewhere in group|biosphere protection, activity unspecified or does not fit elsewhere in group|all technological research and development activities"
593,118471795,reserva,Title,preservation of sepulcher area ////la muña////.
593,118471795,reserva,AidData Purpose Name,site preservation
593,118471795,reserva,Short Description,preservation of sepulcher area ////la muÑa////.
594,118475715,environmental protection,AidData Activity Name(s),"agricultural policy and administrative management, activity unspecified or does not fit elsewhere in group|support for vulnerable groups|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|institution capacity building, social welfare services|food crop production|food security programs"
594,118475715,protection,AidData Activity Name(s),"agricultural policy and administrative management, activity unspecified or does not fit elsewhere in group|support for vulnerable groups|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|institution capacity building, social welfare services|food crop production|food security programs"
594,118475715,conservation,AidData Activity Name(s),"agricultural policy and administrative management, activity unspecified or does not fit elsewhere in group|support for vulnerable groups|general environmental protection, activity unspecified (includes miscellaneous conservation and protection measures not mentioned below) or does not fit under any other applicable codes|institution capacity building, social welfare services|food crop production|food security programs"
595,118687270,bio-diversity,AidData Purpose Name,bio-diversity
595,118687270,conservation,Title,wildlife conservation project - white-bellied cinclodes
595,118687270,conservation,Short Description,wildlife conservation project - white-bellied cinclodes
595,118687270,wildlife,Title,wildlife conservation project - white-bellied cinclodes
595,118687270,wildlife,Short Description,wildlife conservation project - white-bellied cinclodes
596,118687569,bio-diversity,AidData Purpose Name,bio-diversity
596,118687569,conservation,Title,wildlife conservation project - marvelous spatuletail
596,118687569,conservation,Short Description,wildlife conservation project - marvelous spatuletail
596,118687569,wildlife,Title,wildlife conservation project - marvelous spatuletail
596,118687569,wildlife,Short Description,wildlife conservation project - marvelous spatuletail
597,118687854,bio-diversity,AidData Purpose Name,bio-diversity
597,118687854,conservation,Title,wildlife conservation project - long-whiskered owlet
597,118687854,conservation,Short Description,wildlife conservation project - long-whiskered owlet
597,118687854,wildlife,Title,wildlife conservation project - long-whiskered owlet
597,118687854,wildlife,Short Description,wildlife conservation project - long-whiskered owlet
598,118688187,bio-diversity,AidData Purpose Name,bio-diversity
598,118688187,monkey,Title,wildlife conservation project - yellow fronted spider monkey
598,118688187,monkey,Short Description,wildlife conservation project - yellow fronted spider monkey
598,118688187,conservation,Title,wildlife conservation project - yellow fronted spider monkey
598,118688187,conservation,Short Description,wildlife conservation project - yellow fronted spider monkey
598,118688187,wildlife,Title,wildlife conservation project - yellow fronted spider monkey
598,118688187,wildlife,Short Description,wildlife conservation project - yellow fronted spider monkey
599,118688511,bio-diversity,AidData Purpose Name,bio-diversity
599,118688511,conservation,Title,wildlife conservation project - myrcianthes ferreyrae
599,118688511,conservation,Short Description,wildlife conservation project - myrcianthes ferreyrae
599,118688511,wildlife,Title,wildlife conservation project - myrcianthes ferreyrae
599,118688511,wildlife,Short Description,wildlife conservation project - myrcianthes ferreyrae
599,118688511,ant,Title,wildlife conservation project - myrcianthes ferreyrae
599,118688511,ant,Short Description,wildlife conservation project - myrcianthes ferreyrae
600,118688853,bio-diversity,AidData Purpose Name,bio-diversity
600,118688853,conservation,Title,wildlife conservation project - mariposas
600,118688853,conservation,Short Description,wildlife conservation project - mariposas
600,118688853,wildlife,Title,wildlife conservation project - mariposas
600,118688853,wildlife,Short Description,wildlife conservation project - mariposas
601,118688901,forest,Title,internship forest investment program (fip) in mexico
601,118688901,forest,Short Description,internship forest investment program (fip) in mexico
601,118688901,ant,Long Description,"the tc seeks to strengthen the knowledge of peruvian government officials, both minam and minag, and the mef. in particular, participants are expected to know, in situ, experiences of other countries such as mexico, in developing the fip investment plan."
602,118689152,bio-diversity,AidData Purpose Name,bio-diversity
602,118689152,conservation,Title,wildlife conservation project - high andean butterflies
602,118689152,conservation,Short Description,wildlife conservation project - high andean butterflies
602,118689152,wildlife,Title,wildlife conservation project - high andean butterflies
602,118689152,wildlife,Short Description,wildlife conservation project - high andean butterflies
602,118689152,andean,Title,wildlife conservation project - high andean butterflies
602,118689152,andean,Short Description,wildlife conservation project - high andean butterflies
603,118689442,bio-diversity,AidData Purpose Name,bio-diversity
603,118689442,conservation,Title,wildlife conservation project - lake titicaca frog
603,118689442,conservation,Short Description,wildlife conservation project - lake titicaca frog
603,118689442,frog,Title,wildlife conservation project - lake titicaca frog
603,118689442,frog,Short Description,wildlife conservation project - lake titicaca frog
603,118689442,wildlife,Title,wildlife conservation project - lake titicaca frog
603,118689442,wildlife,Short Description,wildlife conservation project - lake titicaca frog
603,118689442,lake,Title,wildlife conservation project - lake titicaca frog
603,118689442,lake,Short Description,wildlife conservation project - lake titicaca frog
604,118712375,biodiversity,Long Description,gef focal area description :biodiversity. amount of planned cofinancing : usd million 8.923
604,118712375,bio-diversity,AidData Purpose Name,bio-diversity
604,118712375,pes,Title,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
604,118712375,pes,Short Description,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
604,118712375,reserve,Title,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
604,118712375,reserve,Short Description,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
604,118712375,guano,Title,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
604,118712375,guano,Short Description,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
605,118712477,biodiversity,Long Description,gef focal area description :biodiversity. amount of planned cofinancing : usd million 0.168
605,118712477,bio-diversity,AidData Purpose Name,bio-diversity
605,118712477,pes,Title,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
605,118712477,pes,Short Description,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
605,118712477,reserve,Title,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
605,118712477,reserve,Short Description,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
605,118712477,guano,Title,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
605,118712477,guano,Short Description,"strengthening sustainable management of the guano islands, islets and capes national reserve system (rnsiipg)"
606,118712786,protected area,Title,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
606,118712786,protected area,Short Description,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
606,118712786,reserva,AidData Purpose Name,site preservation
606,118712786,resilience,Title,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
606,118712786,resilience,Short Description,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
606,118712786,landscape,Title,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
606,118712786,landscape,Short Description,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
607,118712908,protected area,Title,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
607,118712908,protected area,Short Description,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
607,118712908,reserva,AidData Purpose Name,site preservation
607,118712908,resilience,Title,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
607,118712908,resilience,Short Description,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
607,118712908,landscape,Title,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
607,118712908,landscape,Short Description,transforming management of protected area/landscape complexes to strengthen ecosystem resilience
608,118712957,biodiversity,Title,updating the national biodiversity strategy and developing the action plan to support the implementation of the cbd 2011-2020 strategic plan
608,118712957,biodiversity,Short Description,updating the national biodiversity strategy and developing the action plan to support the implementation of the cbd 2011-2020 strategic plan
608,118712957,biodiversity,Long Description,gef focal area description :biodiversity. amount of planned cofinancing : usd million 0.32
608,118712957,bio-diversity,AidData Purpose Name,bio-diversity
608,118712957,cbd,Title,updating the national biodiversity strategy and developing the action plan to support the implementation of the cbd 2011-2020 strategic plan
608,118712957,cbd,Short Description,updating the national biodiversity strategy and developing the action plan to support the implementation of the cbd 2011-2020 strategic plan
609,118713049,reserva,AidData Purpose Name,site preservation
609,118713049,andean,Title,multiplying environmental and carbon benefits in high andean ecosystems
609,118713049,andean,Short Description,multiplying environmental and carbon benefits in high andean ecosystems
610,118713105,reserva,AidData Purpose Name,site preservation
610,118713105,andean,Title,multiplying environmental and carbon benefits in high andean ecosystems
610,118713105,andean,Short Description,multiplying environmental and carbon benefits in high andean ecosystems
611,118713165,biosphere,AidData Purpose Name,biosphere protection
611,118713165,protection,AidData Purpose Name,biosphere protection
612,118713306,biodiversity,Long Description,gef focal area description :biodiversity. amount of planned cofinancing : usd million 5.355
612,118713306,bio-diversity,AidData Purpose Name,bio-diversity
612,118713306,conservation,Title,conservation and sustainable use of high-andean ecosystems through compensation of environmental services for rural poverty alleviation and social inclusion
612,118713306,conservation,Short Description,conservation and sustainable use of high-andean ecosystems
612,118713306,andean,Title,conservation and sustainable use of high-andean ecosystems through compensation of environmental services for rural poverty alleviation and social inclusion
